Fbtid,chromosome,start,end,name,length,fam_length,gapRate,seqID,divergence,family,gc
FBti0114509,4,1282087,1282105,HeT-Tag{}6283,19,2959,NA,NA,0.08937,HeT-Tag,39.8414271555996
FBti0114510,4,1282106,1282119,HeT-Tag{}6284,14,2959,NA,NA,0,HeT-Tag,39.9900645802285
FBti0114511,4,1282120,1282131,HeT-Tag{}6285,12,2959,NA,NA,0,HeT-Tag,40.029835902536
FBti0114512,4,1298701,1298706,HeT-Tag{}6286,6,2959,NA,NA,0,HeT-Tag,36.0099750623441
FBti0114513,4,1298707,1298716,HeT-Tag{}6287,10,2959,NA,NA,0,HeT-Tag,36.0378297660528
FBti0114514,4,1311477,1311493,HeT-Tag{}6288,17,2959,NA,NA,0,HeT-Tag,34.5238095238095
FBti0114515,4,1311494,1311516,HeT-Tag{}6289,23,2959,NA,NA,0.01153,HeT-Tag,34.9159248269041
FBti0114516,4,1311517,1311528,HeT-Tag{}6290,12,2959,NA,NA,0.13483,HeT-Tag,35.007458975634
FBti0114517,4,1311529,1311538,HeT-Tag{}6291,10,2959,NA,NA,0,HeT-Tag,35.2414136386262
FBti0114518,4,1311539,1311571,HeT-Tag{}6292,33,2959,NA,NA,0,HeT-Tag,35.4822834645669
FBti0114519,4,1317911,1317921,HeT-Tag{}6293,11,2959,NA,NA,0,HeT-Tag,35.9203980099502
FBti0114520,4,1317922,1317935,HeT-Tag{}6294,14,2959,NA,NA,0,HeT-Tag,35.9165424739195
FBti0114521,4,1317973,1318039,HeT-Tag{}6295,67,2959,NA,NA,0,HeT-Tag,35.5275895450145
FBti0114522,4,1318040,1318067,HeT-Tag{}6296,28,2959,NA,NA,0.00E+00,HeT-Tag,35.0764676862358
FBti0020286,3L,23204310,23205747,Helena{}1175,1438,7062,17.07%,96.96%,0.015748,Helena,38.1035485747528
FBti0020304,3R,401157,401432,Helena{}1204,276,7062,92.73%,93.52%,0.05779,Helena,35.0769230769231
FBti0020314,3R,3301282,3301560,Helena{}1246,279,7062,85.43%,96.55%,0.031383,Helena,38.630377524144
FBti0019706,X,21526571,21527094,Helena{}234,524,7062,60.42%,90.04%,0.074488,Helena,40.2061855670103
FBti0019742,X,22128144,22129310,Helena{}270,1167,7062,21.81%,92.02%,0.058793,Helena,38.7555274794694
FBti0061754,X,22127961,22128143,Helena{}3693,183,7062,86.96%,78.61%,0.283752,Helena,39.514652014652
FBti0019797,2L,20164282,20165363,Helena{}439,1082,7062,39.32%,96.58%,0.028068,Helena,35.9182349123945
FBti0062998,X,18213698,18213980,Helena{}4937,283,7062,78.60%,88.30%,0.087981,Helena,42.8571428571429
FBti0019888,2R,863763,864593,Helena{}598,831,7062,37.40%,90.81%,0.069478,Helena,37.4204946996466
FBti0019327,3R,3466840,3468131,H{}1248,1292,1653,NA,NA,0.1513,H,36.3415375265877
FBti0019395,3R,13751633,13753038,H{}1380,1406,1653,NA,NA,0,H,41.5565345080764
FBti0019424,3R,19902693,19904098,H{}1414,1406,1653,NA,NA,0,H,40.0176159718144
FBti0019456,3R,25564045,25565450,H{}1453,1406,1653,NA,NA,0,H,43.9224897240164
FBti0019459,3R,25910630,25912035,H{}1456,1406,1653,NA,NA,0,H,40.8984145625367
FBti0059673,2L,20202639,20205313,H{}1612,2675,1653,NA,NA,0.10597,H,35.3167808219178
FBti0059732,2R,5369263,5370667,H{}1671,1405,1653,NA,NA,0,H,37.1621621621622
FBti0059793,2R,13919852,13919967,H{}1732,116,1653,NA,NA,0.07996,H,39.9054373522459
FBti0059796,3R,2916086,2916863,H{}1735,778,1653,NA,NA,0.04642,H,38.8188692833994
FBti0059798,3R,2916878,2917313,H{}1737,436,1653,NA,NA,0.02753,H,36.9199178644764
FBti0059799,2R,13968447,13969365,H{}1738,919,1653,NA,NA,0.04352,H,37.4914324880055
FBti0059846,2R,2156810,2157373,H{}1785,564,1653,NA,NA,0.78852,H,38.3144752243465
FBti0059849,2R,2175271,2175858,H{}1788,588,1653,NA,NA,0.0052,H,44.9942017781214
FBti0059851,2R,2210909,2211517,H{}1790,609,1653,NA,NA,0.00887,H,43.6733128834356
FBti0019654,X,20248400,20249805,H{}182,1406,1653,NA,NA,0,H,43.8307873090482
FBti0019659,X,20811805,20813210,H{}187,1406,1653,NA,NA,0,H,41.8379330593071
FBti0060218,X,21785415,21788580,H{}2157,3166,1653,NA,NA,0.00526,H,36.0766847405112
FBti0060244,2L,12262559,12262626,H{}2183,68,1653,NA,NA,0.01546,H,35.8974358974359
FBti0060252,2L,20205687,20209104,H{}2191,3418,1653,NA,NA,1.22041,H,43.3899556868538
FBti0060255,3L,22260241,22260411,H{}2194,171,1653,NA,NA,0.09484,H,44.3370165745856
FBti0019708,X,21808564,21815190,H{}236,6627,1653,NA,NA,0.09586,H,35.9726408532344
FBti0060429,3R,21257967,21258001,H{}2368,35,1653,NA,NA,0,H,35.4822834645669
FBti0060433,X,12640471,12640731,H{}2372,261,1653,NA,NA,0.47718,H,41.7699115044248
FBti0060516,X,22167688,22167817,H{}2455,130,1653,NA,NA,0.29746,H,40.0845864661654
FBti0060517,X,22234903,22235244,H{}2456,342,1653,NA,NA,0.36101,H,41.4529914529915
FBti0060534,2L,12986941,12987220,H{}2473,280,1653,NA,NA,0.33135,H,38.8328214129004
FBti0060760,2R,17240238,17240291,H{}2699,54,1653,NA,NA,0,H,44.3524829600779
FBti0060865,2L,15081483,15081541,H{}2804,59,1653,NA,NA,0,H,34.4509232264334
FBti0060896,3R,6746027,6746301,H{}2835,275,1653,NA,NA,0.68939,H,41.1169744942832
FBti0060979,3R,23435660,23435739,H{}2918,80,1653,NA,NA,0.06466,H,43.9903846153846
FBti0061344,2R,437219,438023,H{}3283,805,1653,NA,NA,0.29052,H,35.6990014265335
FBti0061345,2R,476759,477510,H{}3284,752,1653,NA,NA,0.78362,H,38.9676481279535
FBti0061346,2R,540909,541661,H{}3285,753,1653,NA,NA,0.34278,H,38.6627906976744
FBti0061428,2L,16858766,16859500,H{}3367,735,1653,NA,NA,0.33099,H,36.5032918800293
FBti0061565,2R,9563865,9564009,H{}3504,145,1653,NA,NA,0.24175,H,44.9160447761194
FBti0019161,2L,12861753,12863158,H{}354,1406,1653,NA,NA,0,H,40.7342143906021
FBti0019162,2L,12894076,12895481,H{}355,1406,1653,NA,NA,0,H,42.9955947136564
FBti0061719,X,22172746,22173169,H{}3658,424,1653,NA,NA,0.61066,H,34.1453344343518
FBti0019763,2L,15653162,15654567,H{}377,1406,1653,NA,NA,0,H,44.4346549192364
FBti0019766,2L,15686759,15688164,H{}380,1406,1653,NA,NA,0,H,40.2936857562408
FBti0019768,2L,15721756,15723161,H{}382,1406,1653,NA,NA,0,H,37.0337738619677
FBti0019181,2L,15838501,15839906,H{}385,1406,1653,NA,NA,0,H,40.1762114537445
FBti0019182,2L,15956082,15957487,H{}386,1406,1653,NA,NA,0,H,39.4419970631424
FBti0061922,3L,23157818,23158968,H{}3861,1151,1653,NA,NA,0.07674,H,37.4603174603175
FBti0019189,2L,17199217,17200622,H{}394,1406,1653,NA,NA,0,H,38.2560187903699
FBti0019192,2L,17727904,17729309,H{}398,1406,1653,NA,NA,0,H,42.0387779083431
FBti0062067,3L,23116827,23117722,H{}4006,896,1653,NA,NA,0.54337,H,37.456807187284
FBti0019195,2L,17952004,17953409,H{}401,1406,1653,NA,NA,0,H,39.3360752056404
FBti0062281,2R,6313678,6313805,H{}4220,128,1653,NA,NA,0.94589,H,35.0728725905031
FBti0062582,2R,595199,596092,H{}4521,894,1653,NA,NA,0.18231,H,42.1361908053923
FBti0062584,3R,396902,397851,H{}4523,950,1653,NA,NA,0.12166,H,39.097999321804
FBti0062693,2L,20220095,20220533,H{}4632,439,1653,NA,NA,0.30235,H,37.2331691297209
FBti0062854,3R,8414636,8415068,H{}4793,433,1653,NA,NA,1.00E-05,H,40.7072368421053
FBti0062876,3R,15924085,15924636,H{}4815,552,1653,NA,NA,0.24014,H,38.4947079576637
FBti0063747,3R,14954387,14954484,H{}5686,98,1653,NA,NA,0.07926,H,47.8779208392942
FBti0064250,2L,10118445,10118565,H{}6189,121,1653,NA,NA,0.02195,H,42.122641509434
FBti0019603,X,8187336,8190316,H{}84,2981,1653,NA,NA,0,H,37.5903614457831
FBti0020074,3L,9157854,9159259,H{}963,1406,1653,NA,NA,0,H,38.913362701909
FBti0019618,X,10444944,10446349,H{}99,1406,1653,NA,NA,0,H,38.942731277533
FBti0059641,3L,21954012,21954310,INE-1{}1580,299,611,56.47%,82.61%,0,INE-1,39.1644908616188
FBti0059661,2R,5755787,5755884,INE-1{}1600,98,611,83.96%,76.53%,NA,INE-1,34.9070100143062
FBti0059783,3R,17386093,17386143,INE-1{}1722,51,611,91.83%,84.00%,NA,INE-1,39.6686159844055
FBti0059784,3R,2864300,2864337,INE-1{}1723,38,611,93.78%,94.74%,NA,INE-1,41.1389297987236
FBti0059785,3R,2865749,2865978,INE-1{}1724,230,611,69.21%,85.86%,NA,INE-1,37.7299237326155
FBti0059786,3R,2867296,2867330,INE-1{}1725,35,611,94.27%,82.86%,NA,INE-1,40.8554572271386
FBti0059787,3R,2886137,2886167,INE-1{}1726,31,611,94.93%,90.32%,NA,INE-1,36.9458128078818
FBti0059789,3R,2907281,2907770,INE-1{}1728,490,611,31.39%,85.49%,0.123598,INE-1,39.3732422659703
FBti0059802,2R,2105044,2105278,INE-1{}1741,235,611,62.88%,81.66%,0.142476,INE-1,34.6463742166517
FBti0059804,2R,2110840,2110896,INE-1{}1743,57,611,90.67%,77.19%,NA,INE-1,33.6575875486381
FBti0059805,3R,18174029,18174099,INE-1{}1744,71,611,88.38%,85.92%,NA,INE-1,40.2027027027027
FBti0059807,2R,2122003,2122059,INE-1{}1746,57,611,90.67%,82.46%,NA,INE-1,52.431906614786
FBti0059809,2R,2128554,2128978,INE-1{}1748,425,611,37.36%,82.46%,0.10746,INE-1,35.2310231023102
FBti0059810,2L,9888,9949,INE-1{}1749,62,611,89.85%,85.48%,NA,INE-1,33.4788937409025
FBti0059811,2R,2130775,2130947,INE-1{}1750,173,611,72.10%,76.61%,NA,INE-1,33.5635359116022
FBti0059812,2L,24236,24462,INE-1{}1751,227,611,70.08%,83.42%,NA,INE-1,38.9937106918239
FBti0059813,2R,2131221,2131491,INE-1{}1752,271,611,59.33%,83.14%,0.085764,INE-1,32.0264317180617
FBti0059814,2L,27530,27788,INE-1{}1753,259,611,59.45%,76.89%,0.193933,INE-1,43.0912311780337
FBti0059815,2R,2131525,2131771,INE-1{}1754,247,611,62.28%,79.15%,0.145709,INE-1,34.9955476402493
FBti0059816,2L,60240,60580,INE-1{}1755,341,611,53.31%,82.51%,0.113097,INE-1,38.3333333333333
FBti0059817,2R,2141998,2143673,INE-1{}1756,1676,611,68.03%,80.51%,0.211218,INE-1,38.1496598639456
FBti0059818,2L,60663,60773,INE-1{}1757,111,611,82.60%,81.31%,NA,INE-1,36.0189573459716
FBti0059819,2L,65664,65698,INE-1{}1758,35,611,94.27%,97.14%,NA,INE-1,33.9724680432645
FBti0059821,2L,11562555,11562621,INE-1{}1760,67,611,89.22%,80.30%,NA,INE-1,43.5624394966118
FBti0059824,3R,3143221,3143338,INE-1{}1763,118,611,82.61%,87.04%,NA,INE-1,34.199338686821
FBti0059825,3R,3153174,3153289,INE-1{}1764,116,611,82.74%,84.11%,NA,INE-1,44.9172576832151
FBti0059826,3R,3167371,3167432,INE-1{}1765,62,611,89.85%,77.42%,NA,INE-1,38.8161086851043
FBti0059827,2R,2143416,2143501,INE-1{}1766,86,611,86.48%,87.95%,NA,INE-1,37.2661870503597
FBti0059832,2R,14374758,14374793,INE-1{}1771,36,611,94.11%,91.67%,NA,INE-1,39.3611793611794
FBti0059835,2L,11837047,11837104,INE-1{}1774,58,611,90.69%,82.46%,NA,INE-1,38.8429752066116
FBti0059844,3R,3277374,3277696,INE-1{}1783,323,611,50.56%,78.64%,0.171314,INE-1,41.0852713178295
FBti0059847,3R,3293586,3293627,INE-1{}1786,42,611,93.13%,85.71%,NA,INE-1,37.5796178343949
FBti0059850,3R,3343052,3343102,INE-1{}1789,51,611,91.65%,82.35%,NA,INE-1,34.5365853658537
FBti0059853,2L,12156966,12156999,INE-1{}1792,34,611,94.44%,88.24%,NA,INE-1,39.2523364485981
FBti0059855,3R,3359739,3359837,INE-1{}1794,99,611,83.99%,79.59%,NA,INE-1,37.8932316491897
FBti0059857,3R,3384183,3384223,INE-1{}1796,41,611,93.29%,85.37%,NA,INE-1,42.1078431372549
FBti0059876,3R,3482295,3482351,INE-1{}1815,57,611,90.85%,83.93%,NA,INE-1,35.3112840466926
FBti0059877,3R,3584836,3584898,INE-1{}1816,63,611,89.69%,84.13%,NA,INE-1,34.6750727449079
FBti0059879,3R,3590237,3590546,INE-1{}1818,310,611,53.34%,82.94%,0.11249,INE-1,37.2022520571676
FBti0059891,3R,18846587,18846648,INE-1{}1830,62,611,89.85%,95.16%,NA,INE-1,40.5339805825243
FBti0059899,3R,3702435,3702505,INE-1{}1838,71,611,89.11%,79.10%,NA,INE-1,39.2753623188406
FBti0059901,3R,3741550,3741611,INE-1{}1840,62,611,90.21%,83.33%,NA,INE-1,36.9238233867055
FBti0059903,3R,3785104,3785208,INE-1{}1842,105,611,82.82%,82.86%,NA,INE-1,49.1920152091255
FBti0059914,X,12009824,12009874,INE-1{}1853,51,611,91.65%,82.35%,NA,INE-1,40.4390243902439
FBti0059925,X,12057577,12057839,INE-1{}1864,263,611,63.86%,81.90%,0.140104,INE-1,39.5667550839965
FBti0059926,X,12143014,12143172,INE-1{}1865,159,611,74.59%,88.46%,NA,INE-1,37.6737720111214
FBti0059942,3L,23618492,23618945,INE-1{}1881,454,611,36.66%,80.87%,0.047492,INE-1,34.8694942903752
FBti0059943,3L,23620331,23620389,INE-1{}1882,59,611,90.34%,79.66%,NA,INE-1,38.6673151750973
FBti0059944,3L,23621945,23622280,INE-1{}1883,336,611,52.95%,83.50%,0.006712,INE-1,41.9520547945205
FBti0059945,3L,23626713,23627009,INE-1{}1884,297,611,57.01%,86.08%,0.080708,INE-1,34.6254355400697
FBti0059948,3L,23628182,23628547,INE-1{}1887,366,611,46.87%,82.89%,0.093042,INE-1,34.8267117497887
FBti0059949,3L,23641356,23641508,INE-1{}1888,153,611,75.37%,82.12%,NA,INE-1,32.5278810408922
FBti0059950,3L,23641543,23641801,INE-1{}1889,259,611,62.99%,88.51%,0.005856,INE-1,33.1117021276596
FBti0059951,X,3487943,3487996,INE-1{}1890,54,611,91.16%,85.19%,NA,INE-1,39.4544568923527
FBti0059952,3L,23646766,23647125,INE-1{}1891,360,611,43.89%,85.39%,0.09475,INE-1,41.3061916878711
FBti0059953,X,3530550,3530596,INE-1{}1892,47,611,92.31%,82.98%,NA,INE-1,35.5816226783969
FBti0059954,3L,23658428,23658520,INE-1{}1893,93,611,85.34%,77.78%,NA,INE-1,41.7782026768642
FBti0059955,3L,23675925,23676010,INE-1{}1894,86,611,85.92%,81.40%,NA,INE-1,35.0431447746884
FBti0059956,3L,23676013,23676324,INE-1{}1895,312,611,55.78%,79.86%,0.003615,INE-1,35.2508650519031
FBti0059957,3L,23678704,23678873,INE-1{}1896,170,611,74.24%,86.25%,NA,INE-1,32.0571955719557
FBti0059958,3L,23678885,23678953,INE-1{}1897,69,611,88.89%,85.29%,NA,INE-1,31.8181818181818
FBti0059959,3L,23682312,23682423,INE-1{}1898,112,611,82.25%,81.65%,NA,INE-1,30.2556818181818
FBti0059960,X,3539156,3539215,INE-1{}1899,60,611,90.18%,83.33%,NA,INE-1,39.2423506556581
FBti0059961,X,3659797,3659840,INE-1{}1900,44,611,92.80%,86.36%,NA,INE-1,32.2564855604503
FBti0059962,4,617598,618209,INE-1{}1901,612,611,44.99%,85.25%,0.094245,INE-1,36.7675220222137
FBti0059963,4,622841,623187,INE-1{}1902,347,611,49.61%,83.18%,0.149744,INE-1,33.84484228474
FBti0059964,4,625226,625458,INE-1{}1903,233,611,66.46%,88.21%,NA,INE-1,45.0716845878136
FBti0059965,4,625473,625535,INE-1{}1904,63,611,90.05%,93.44%,NA,INE-1,44.3258971871969
FBti0059966,4,629450,629534,INE-1{}1905,85,611,86.09%,82.35%,NA,INE-1,34.9328214971209
FBti0059967,4,637286,637399,INE-1{}1906,114,611,83.06%,92.38%,NA,INE-1,33.2702318977757
FBti0059968,4,639953,640003,INE-1{}1907,51,611,91.83%,94.00%,NA,INE-1,35.7560975609756
FBti0059969,4,642755,643126,INE-1{}1908,372,611,46.41%,83.67%,0.102634,INE-1,31.1261071277942
FBti0059977,4,646993,647242,INE-1{}1916,250,611,61.58%,84.94%,0,INE-1,34.9933303690529
FBti0059978,4,649193,649289,INE-1{}1917,97,611,85.06%,89.13%,NA,INE-1,33.5400763358779
FBti0059980,4,649652,651239,INE-1{}1919,1588,611,70.04%,81.46%,0.193705,INE-1,34.2347365486479
FBti0059981,4,651291,651464,INE-1{}1920,174,611,72.15%,85.38%,NA,INE-1,35.020708697653
FBti0059982,2L,14345802,14345844,INE-1{}1921,43,611,92.96%,86.05%,NA,INE-1,44.3192948090108
FBti0059984,4,657519,657747,INE-1{}1923,229,611,64.30%,81.90%,0.072387,INE-1,34.0664272890485
FBti0059985,2L,14377133,14377236,INE-1{}1924,104,611,84.30%,80.41%,NA,INE-1,34.7598668568711
FBti0059987,4,658955,659056,INE-1{}1926,102,611,84.81%,90.43%,NA,INE-1,31.7943836268444
FBti0059988,4,661414,661780,INE-1{}1927,367,611,49.07%,86.36%,0.077022,INE-1,36.3060016906171
FBti0059990,4,662034,662124,INE-1{}1929,91,611,85.85%,82.76%,NA,INE-1,36.2200956937799
FBti0059991,4,662491,662609,INE-1{}1930,119,611,81.88%,83.04%,NA,INE-1,36.0717658168083
FBti0059996,4,663585,663732,INE-1{}1935,148,611,75.78%,88.51%,0,INE-1,35.631113181183
FBti0059999,4,664827,664880,INE-1{}1938,54,611,91.16%,87.04%,NA,INE-1,33.5606429615197
FBti0060000,4,665824,666174,INE-1{}1939,351,611,46.57%,79.70%,0.156943,INE-1,33.6595744680851
FBti0060001,X,3688847,3688985,INE-1{}1940,139,611,79.03%,91.54%,NA,INE-1,47.3807296538821
FBti0060002,4,673873,674008,INE-1{}1941,136,611,77.74%,88.97%,NA,INE-1,36.768149882904
FBti0060003,X,3697940,3698078,INE-1{}1942,139,611,79.03%,91.54%,NA,INE-1,47.4742750233863
FBti0060004,4,682943,683050,INE-1{}1943,108,611,83.28%,76.70%,NA,INE-1,32.1309919316564
FBti0060005,4,687704,687821,INE-1{}1944,118,611,80.69%,77.97%,NA,INE-1,37.7893245158243
FBti0060006,4,688442,688555,INE-1{}1945,114,611,81.54%,80.53%,NA,INE-1,33.3175579744439
FBti0060007,4,688613,688873,INE-1{}1946,261,611,59.58%,87.25%,0.062527,INE-1,32.0796460176991
FBti0060009,4,691026,691126,INE-1{}1948,101,611,84.98%,86.02%,NA,INE-1,33.0952380952381
FBti0060010,X,12706123,12706182,INE-1{}1949,60,611,91.60%,96.15%,NA,INE-1,41.6221466731423
FBti0060014,4,701941,702015,INE-1{}1953,75,611,87.91%,86.49%,NA,INE-1,39.1031822565092
FBti0060016,4,707830,707979,INE-1{}1955,150,611,82.92%,81.98%,NA,INE-1,29.2694276407631
FBti0060017,4,719429,719690,INE-1{}1956,262,611,62.30%,79.08%,0.192275,INE-1,34.4980097302079
FBti0060018,4,726621,726799,INE-1{}1957,179,611,73.40%,84.94%,NA,INE-1,36.9605142332415
FBti0060019,4,727616,727941,INE-1{}1958,326,611,47.89%,85.67%,0.097199,INE-1,34.2365591397849
FBti0060020,4,730221,730590,INE-1{}1959,370,611,44.29%,73.79%,0.229806,INE-1,39.1304347826087
FBti0060021,4,735643,735706,INE-1{}1960,64,611,90.78%,80.70%,NA,INE-1,42.6563257392147
FBti0060033,X,13895066,13901192,INE-1{}1972,6127,611,90.76%,78.95%,0.2351,INE-1,44.0561161703175
FBti0060035,4,737233,737599,INE-1{}1974,367,611,43.27%,85.59%,0.097031,INE-1,39.010989010989
FBti0060036,X,21352935,21353057,INE-1{}1975,123,611,80.46%,86.67%,NA,INE-1,38.1132075471698
FBti0060037,4,743743,743906,INE-1{}1976,164,611,73.57%,80.86%,NA,INE-1,31.66897827092
FBti0060038,X,21358006,21358072,INE-1{}1977,67,611,89.03%,94.03%,NA,INE-1,43.51403678606
FBti0060039,4,748464,748531,INE-1{}1978,68,611,88.87%,83.82%,NA,INE-1,31.4465408805031
FBti0060040,X,21366780,21366902,INE-1{}1979,123,611,81.99%,85.71%,NA,INE-1,39.679547596607
FBti0060041,4,750445,750882,INE-1{}1980,438,611,34.02%,81.30%,0.136388,INE-1,38.4899466557243
FBti0060042,X,21376949,21377582,INE-1{}1981,634,611,18.78%,86.92%,0.080618,INE-1,37.9271070615034
FBti0060043,X,21429235,21429300,INE-1{}1982,66,611,89.20%,80.30%,NA,INE-1,41.6182170542636
FBti0060045,X,21436175,21436269,INE-1{}1984,95,611,85.95%,89.66%,NA,INE-1,38.1931166347992
FBti0060047,X,21456171,21456231,INE-1{}1986,61,611,90.02%,81.97%,NA,INE-1,40.3398058252427
FBti0060048,X,21458444,21458704,INE-1{}1987,261,611,62.46%,86.13%,0.073676,INE-1,42.1238938053097
FBti0060060,X,21466312,21466518,INE-1{}1999,207,611,71.18%,89.62%,NA,INE-1,40.5711695376247
FBti0060061,X,21475059,21475407,INE-1{}2000,349,611,50.23%,89.97%,0.067567,INE-1,45.6558773424191
FBti0060062,X,4022209,4022608,INE-1{}2001,400,611,46.59%,87.78%,0.053877,INE-1,35.7649020425177
FBti0060063,X,21476679,21476752,INE-1{}2002,74,611,88.98%,82.35%,NA,INE-1,45.8976833976834
FBti0060065,X,21508776,21508881,INE-1{}2004,106,611,83.79%,92.00%,NA,INE-1,35.361216730038
FBti0060066,X,21510763,21511012,INE-1{}2005,250,611,61.35%,88.75%,0.071109,INE-1,31.8950177935943
FBti0060076,X,15797235,15797400,INE-1{}2015,166,611,73.45%,88.96%,NA,INE-1,32.7944572748268
FBti0060082,X,19085760,19085876,INE-1{}2021,117,611,82.58%,90.74%,NA,INE-1,38.9886578449905
FBti0060089,3L,21477379,21477556,INE-1{}2028,178,611,72.74%,82.84%,NA,INE-1,34.5128676470588
FBti0060090,3L,21494146,21494260,INE-1{}2029,115,611,82.14%,79.09%,NA,INE-1,40.5865657521287
FBti0060096,2R,955891,956165,INE-1{}2035,275,611,58.47%,82.31%,0.136328,INE-1,37.5549692172383
FBti0060098,X,20545195,20545741,INE-1{}2037,547,611,41.80%,82.63%,0.097505,INE-1,34.5911949685535
FBti0060099,2R,956438,956581,INE-1{}2038,144,611,78.23%,71.85%,NA,INE-1,36.4909006066262
FBti0060101,X,20545981,20546145,INE-1{}2040,165,611,74.23%,88.68%,NA,INE-1,33.8724584103512
FBti0060102,2R,956671,956988,INE-1{}2041,318,611,52.07%,90.70%,0.053969,INE-1,34.9589987052223
FBti0060105,X,21503688,21507049,INE-1{}2044,3362,611,82.91%,77.59%,0.286235,INE-1,31.3059701492537
FBti0060112,4,769947,770268,INE-1{}2051,322,611,54.67%,81.44%,0.185536,INE-1,38.3886255924171
FBti0060114,4,770598,770816,INE-1{}2053,219,611,68.88%,79.19%,0.057876,INE-1,37.1055004508566
FBti0060117,2R,958237,958267,INE-1{}2056,31,611,95.44%,85.71%,NA,INE-1,33.9408866995074
FBti0060119,3L,21555487,21555634,INE-1{}2058,148,611,77.58%,84.89%,NA,INE-1,37.0922646784716
FBti0060120,2R,968704,968987,INE-1{}2059,284,611,62.94%,85.95%,NA,INE-1,43.2763907139728
FBti0060122,3L,21560975,21561003,INE-1{}2061,29,611,95.25%,93.10%,NA,INE-1,42.7514792899408
FBti0060123,2R,968988,969359,INE-1{}2062,372,611,47.36%,83.78%,0.098814,INE-1,44.3694643610291
FBti0060124,3L,21640023,21640059,INE-1{}2063,37,611,93.94%,91.89%,NA,INE-1,40.6188605108055
FBti0060125,2R,970568,970620,INE-1{}2064,53,611,91.33%,84.91%,NA,INE-1,44.7855750487329
FBti0060127,3L,21725234,21725682,INE-1{}2066,449,611,30.40%,82.53%,0.127872,INE-1,46.0375816993464
FBti0060128,2R,975814,976440,INE-1{}2067,627,611,23.65%,84.89%,0.119578,INE-1,38.3092155369383
FBti0060129,2R,978468,978591,INE-1{}2068,124,611,81.45%,81.74%,NA,INE-1,37.3528026377767
FBti0060130,2R,1000057,1000312,INE-1{}2069,256,611,64.53%,88.11%,NA,INE-1,40.4434589800443
FBti0060132,2R,1003546,1004104,INE-1{}2071,559,611,27.18%,84.58%,0.07301,INE-1,35.0664581704457
FBti0060134,4,772142,772261,INE-1{}2073,120,611,81.52%,80.70%,NA,INE-1,38.0368098159509
FBti0060135,4,777817,778089,INE-1{}2074,273,611,60.35%,82.07%,0.04912,INE-1,40.7130281690141
FBti0060137,4,790419,790465,INE-1{}2076,47,611,92.83%,88.64%,NA,INE-1,36.3636363636364
FBti0060138,4,802330,802742,INE-1{}2077,413,611,42.22%,85.60%,0.108566,INE-1,33.9137645107794
FBti0060139,4,817623,818012,INE-1{}2078,390,611,49.02%,82.84%,0.10921,INE-1,30.514859773964
FBti0060140,4,818810,818922,INE-1{}2079,113,611,82.66%,90.65%,NA,INE-1,27.7462121212121
FBti0060141,4,824126,824301,INE-1{}2080,176,611,74.28%,87.58%,NA,INE-1,41.0114942528736
FBti0060142,4,829843,830003,INE-1{}2081,161,611,77.65%,87.94%,NA,INE-1,37.1759259259259
FBti0060143,4,831658,831966,INE-1{}2082,309,611,55.12%,82.81%,0.079332,INE-1,34.6187175043328
FBti0060144,4,835647,837114,INE-1{}2083,1468,611,71.03%,85.22%,0.100731,INE-1,35.275454283242
FBti0060147,2R,1005446,1005721,INE-1{}2086,276,611,58.31%,83.14%,0.13132,INE-1,35.3406593406593
FBti0060148,2R,1006808,1007059,INE-1{}2087,252,611,63.67%,89.13%,0.104877,INE-1,35.5397601066193
FBti0060150,2R,1007479,1007625,INE-1{}2089,147,611,77.54%,81.30%,NA,INE-1,34.1099720410065
FBti0060151,2R,1011020,1011155,INE-1{}2090,136,611,78.73%,80.15%,NA,INE-1,33.3489461358314
FBti0060152,3L,21730046,21730448,INE-1{}2091,403,611,39.30%,77.02%,0.188696,INE-1,39.2589508742714
FBti0060153,2R,1011537,1011963,INE-1{}2092,427,611,42.25%,89.74%,0.077629,INE-1,31.8631492168178
FBti0060157,2R,1017895,1017947,INE-1{}2096,53,611,91.33%,84.91%,NA,INE-1,37.280701754386
FBti0060165,3L,21780110,21780176,INE-1{}2104,67,611,90.11%,86.89%,NA,INE-1,42.0619554695063
FBti0060166,3L,21806934,21807231,INE-1{}2105,298,611,54.33%,81.05%,0.146147,INE-1,38.0330722367276
FBti0060167,3L,21850265,21850455,INE-1{}2106,191,611,72.70%,80.23%,NA,INE-1,38.4580291970803
FBti0060168,3L,21851513,21851767,INE-1{}2107,255,611,60.55%,84.49%,0.094773,INE-1,38.209219858156
FBti0060169,3L,21870789,21871019,INE-1{}2108,231,611,62.64%,82.97%,0,INE-1,35.5286738351254
FBti0060176,2L,22256394,22256569,INE-1{}2115,176,611,71.82%,86.71%,NA,INE-1,34.4526218951242
FBti0060177,X,21837190,21837320,INE-1{}2116,131,611,80.71%,89.17%,NA,INE-1,35.0234741784038
FBti0060178,X,21837358,21837535,INE-1{}2117,178,611,72.54%,92.94%,NA,INE-1,34.6648301193756
